date,home_team_abbr,away_team_abbr,home_ml,away_ml
2024-05-15,SEA,KCR,-164,138
2024-05-15,SDP,COL,-550,360
2024-05-15,SFG,LAD,154,-184
2024-05-15,BAL,TOR,-100000,-100000
2024-05-15,DET,MIA,810,-1600
2024-05-15,MIL,PIT,-100000,5000
2024-05-15,CHW,WSN,-3500,1550
2024-05-15,AZ,CIN,-8000,2900
2024-05-15,SEA,KCR,-3000,1380
2024-05-15,SDP,COL,5000,-100000
2024-05-15,PHI,NYM,-108,-118
2024-05-15,BOS,TBR,-210,160
2024-05-15,ATL,CHC,-184,154
2024-05-15,MIN,NYY,-144,114
2024-05-16,TEX,CLE,-190,160
2024-05-16,HOU,ATH,-250,205
2024-05-16,LAA,STL,106,-124
2024-05-16,SFG,LAD,130,-166
2024-05-16,MIN,NYY,-122,-104
2024-05-16,PHI,NYM,-154,120
2024-05-16,BOS,TBR,-108,-108
2024-05-16,CHC,PIT,-122,104
2024-05-17,HOU,ATH,-215,180
2024-05-17,LAD,CIN,-350,250
2024-05-17,CHC,PIT,-106,-120
2024-05-17,PHI,WSN,-250,205
2024-05-17,BAL,SEA,-102,-126
2024-05-17,NYY,CHW,-300,215
2024-05-17,TOR,TBR,-162,136
2024-05-17,MIA,NYM,-108,-118
2024-05-17,CLE,MIN,-126,108
2024-05-17,ATL,SDP,-215,180
2024-05-17,KCR,ATH,-205,172
2024-05-18,TEX,LAA,-188,158
2024-05-18,HOU,MIL,-104,-112
2024-05-18,STL,BOS,-108,-108
2024-05-18,AZ,DET,124,-156
2024-05-18,LAD,CIN,-205,158
2024-05-18,SFG,COL,-136,116
2024-05-18,NYY,CHW,-295,240
2024-05-18,CHC,PIT,-205,172
2024-05-18,TOR,TBR,-142,120
2024-05-18,BAL,SEA,-136,116
2024-05-18,SFG,COL,-190,148
2024-05-18,MIA,NYM,104,-122
2024-05-18,PHI,WSN,-174,146
2024-05-18,CLE,MIN,100,-128
2024-05-18,HOU,MIL,-192,150
2024-05-18,KCR,ATH,-188,158
2024-05-18,TEX,LAA,-148,116
2024-05-18,STL,BOS,100,-118
2024-05-19,AZ,DET,-140,110
2024-05-19,LAD,CIN,-190,160
2024-05-19,STL,BOS,110,-130
2024-05-19,BAL,SEA,-148,116
2024-05-19,NYY,CHW,-310,250
2024-05-19,PHI,WSN,-280,205
2024-05-19,TOR,TBR,-118,100
2024-05-19,MIA,NYM,140,-180
2024-05-19,CLE,MIN,-116,-110
2024-05-19,KCR,ATH,-192,150
2024-05-19,HOU,MIL,-138,118
2024-05-19,CHC,PIT,-130,110
2024-05-19,TEX,LAA,-158,134
2024-05-19,SFG,COL,-240,184
2024-05-19,AZ,DET,-172,134
2024-05-19,LAD,CIN,-166,140
2024-05-19,ATL,SDP,-118,100
2024-05-20,ATL,SDP,-126,-102
2024-05-20,TOR,CHW,-198,166
2024-05-20,CLE,NYM,-126,108
2024-05-20,ATL,SDP,-280,205
2024-05-20,MIA,MIL,116,-148
2024-05-20,WSN,MIN,136,-162
2024-05-20,TBR,BOS,-130,104
2024-05-20,NYY,SEA,-142,120
2024-05-20,KCR,DET,-116,-110
2024-05-20,STL,BAL,-126,-102
2024-05-21,HOU,LAA,-220,184
2024-05-21,LAD,AZ,-245,200
2024-05-21,CLE,NYM,-132,104
2024-05-21,CIN,SDP,104,-122
2024-05-21,PHI,TEX,-182,142
2024-05-21,PIT,SFG,106,-134
2024-05-21,MIA,MIL,104,-134
2024-05-21,WSN,MIN,144,-186
2024-05-21,TBR,BOS,-148,116
2024-05-21,NYY,SEA,-158,134
2024-05-21,TOR,CHW,-210,160
2024-05-21,CHC,ATL,108,-126
2024-05-21,KCR,DET,-128,100
2024-05-22,HOU,LAA,-215,168
2024-05-22,ATH,COL,-124,106
2024-05-22,LAD,AZ,-164,138
2024-05-22,STL,BAL,130,-166
2024-05-22,WSN,MIN,-118,-108
2024-05-22,CLE,NYM,-118,-108
2024-05-22,STL,BAL,-102,-126
2024-05-22,HOU,LAA,-250,186
2024-05-22,KCR,DET,-116,-110
2024-05-22,PHI,TEX,-116,-110
2024-05-22,CIN,SDP,108,-126
2024-05-22,MIA,MIL,102,-128
2024-05-22,PIT,SFG,-120,102
2024-05-22,TBR,BOS,-144,122
2024-05-22,NYY,SEA,-156,132
2024-05-22,TOR,CHW,-260,196
2024-05-22,CHC,ATL,114,-134
2024-05-23,ATH,COL,-146,124
2024-05-23,LAD,AZ,-320,260
2024-05-23,NYY,SEA,-152,128
2024-05-23,PIT,SFG,-190,148
2024-05-23,PHI,TEX,-205,172
2024-05-23,CIN,SDP,-110,-116
2024-05-23,CHC,ATL,104,-132
2024-05-23,ATH,COL,-120,102
2024-05-23,DET,TOR,-108,-108
2024-05-23,CHW,BAL,174,-230
2024-05-24,PIT,ATL,152,-180
2024-05-24,DET,TOR,-102,-126
2024-05-24,WSN,SEA,108,-126
2024-05-24,TBR,KCR,100,-118
2024-05-24,NYM,SFG,-142,120
2024-05-24,BOS,MIL,-134,114
2024-05-24,CIN,LAD,128,-164
2024-05-24,MIN,TEX,-168,132
2024-05-24,CHW,BAL,205,-250
2024-05-25,COL,PHI,166,-215
2024-05-25,LAA,CLE,-104,-112
2024-05-25,AZ,MIA,-188,158
2024-05-25,SDP,NYY,100,-118
2024-05-25,ATH,HOU,148,-176
2024-05-25,DET,TOR,-122,-104
2024-05-25,NYM,SFG,-150,118
2024-05-25,MIN,TEX,-154,120
2024-05-25,CHW,BAL,128,-164
2024-05-25,WSN,SEA,124,-156
2024-05-25,PIT,ATL,130,-154
2024-05-25,ATH,HOU,130,-154
2024-05-25,BOS,MIL,-154,122
2024-05-25,TBR,KCR,-138,108
2024-05-25,STL,CHC,-116,-110
2024-05-25,CIN,LAD,132,-156
2024-05-26,COL,PHI,194,-235
2024-05-26,LAA,CLE,122,-144
2024-05-26,SDP,NYY,-106,-120
2024-05-26,AZ,MIA,-156,124
2024-05-26,DET,TOR,110,-130
2024-05-26,CIN,LAD,172,-225
2024-05-26,WSN,SEA,146,-174
2024-05-26,BOS,MIL,-142,120
2024-05-26,PIT,ATL,190,-230
2024-05-26,TBR,KCR,-126,108
2024-05-26,NYM,SFG,-110,-116
2024-05-26,MIN,TEX,-176,138
2024-05-26,CHW,BAL,130,-166
2024-05-26,COL,PHI,176,-210
2024-05-26,ATH,HOU,138,-176
2024-05-26,LAA,CLE,-104,-112
2024-05-26,SDP,NYY,102,-128
2024-05-26,AZ,MIA,-150,118
2024-05-26,STL,CHC,-142,120
2024-05-27,BAL,BOS,-156,132
2024-05-27,MIN,KCR,-172,144
2024-05-27,CHW,TOR,138,-176
2024-05-27,MIL,CHC,-104,-112
2024-05-27,CIN,STL,-168,130
2024-05-27,ATL,WSN,-205,172
2024-05-27,COL,CLE,110,-130
2024-05-27,SFG,PHI,-134,114
2024-05-27,SDP,MIA,-205,172
2024-05-28,SEA,HOU,108,-126
2024-05-28,NYM,LAD,164,-196
2024-05-28,BAL,BOS,-178,150
2024-05-28,CIN,STL,-130,110
2024-05-28,TBR,ATH,-178,150
2024-05-28,ATL,WSN,-255,210
2024-05-28,MIL,CHC,-172,134
2024-05-28,MIN,KCR,104,-134
2024-05-28,CHW,TOR,184,-220
2024-05-28,NYM,LAD,106,-124
2024-05-29,TEX,AZ,-130,110
2024-05-29,COL,CLE,112,-132
2024-05-29,LAA,NYY,154,-184
2024-05-29,SDP,MIA,-140,110
2024-05-29,SEA,HOU,-230,176
2024-05-29,SFG,PHI,158,-205
2024-05-29,DET,PIT,120,-142
2024-05-29,CIN,STL,-124,106
2024-05-29,TEX,AZ,-132,112
2024-05-29,DET,PIT,114,-134
2024-05-29,SFG,PHI,108,-126
2024-05-29,SDP,MIA,-196,150
2024-05-29,NYM,LAD,100,-118
2024-05-29,BAL,BOS,-180,152
2024-05-29,TBR,ATH,-184,154
2024-05-29,ATL,WSN,-152,128
2024-05-29,CHW,TOR,166,-198
2024-05-29,MIL,CHC,110,-140
2024-05-29,MIN,KCR,-128,102
2024-05-30,COL,CLE,128,-152
2024-05-30,LAA,NYY,176,-210
2024-05-30,SEA,HOU,-106,-118
2024-05-30,TBR,ATH,-162,136
2024-05-30,MIN,KCR,-162,136
2024-05-30,MIL,CHC,-124,-102
2024-05-30,SEA,HOU,-128,100
2024-05-30,NYM,AZ,108,-126
2024-05-30,BOS,DET,-122,104
2024-05-30,ATL,WSN,-190,160
2024-05-31,LAA,NYY,146,-174
2024-05-31,CHC,CIN,-136,116
2024-05-31,PHI,STL,-220,170
2024-05-31,BAL,TBR,-174,136
2024-05-31,TOR,PIT,-180,152
2024-05-31,BOS,DET,-172,144
2024-05-31,MIA,TEX,120,-152
2024-05-31,NYM,AZ,-126,108
2024-05-31,CLE,WSN,-235,194
2024-05-31,ATL,ATH,-240,182
2024-06-01,MIL,CHW,-186,146
2024-06-01,HOU,MIN,-112,-104
2024-06-01,KCR,SDP,116,-136
2024-06-01,SEA,LAA,-158,134
2024-06-01,LAD,COL,-330,235
2024-06-01,SFG,NYY,114,-134
2024-06-01,TOR,PIT,162,-215
2024-06-01,BAL,TBR,-158,134
2024-06-01,KCR,SDP,-122,104
2024-06-01,NYM,AZ,-134,106
2024-06-01,ATL,ATH,-330,265
2024-06-01,MIA,TEX,-126,-102
2024-06-01,MIL,CHW,-174,136
2024-06-01,CLE,WSN,-144,114
2024-06-01,HOU,MIN,-370,260
2024-06-01,BOS,DET,110,-140
2024-06-01,CHC,CIN,-136,116
2024-06-01,PHI,STL,-160,126
2024-06-01,SEA,LAA,-166,130
2024-06-02,SFG,NYY,-112,-104
2024-06-02,LAD,COL,-320,260
2024-06-02,HOU,MIN,-154,120
2024-06-02,BAL,TBR,-134,106
2024-06-02,ATL,ATH,-310,220
2024-06-02,BOS,DET,-156,132
2024-06-02,TOR,PIT,-192,150
2024-06-02,MIA,TEX,104,-134
2024-06-02,CLE,WSN,-132,112
2024-06-02,NYM,AZ,-106,-110
2024-06-02,KCR,SDP,-124,106
2024-06-02,MIL,CHW,-430,300
2024-06-02,CHC,CIN,-142,112
2024-06-02,SFG,NYY,114,-134
2024-06-02,LAD,COL,-255,210
2024-06-02,SEA,LAA,-210,176
2024-06-02,PHI,STL,-138,118
2024-06-03,PHI,MIL,-210,160
2024-06-03,WSN,NYM,-122,-104
2024-06-03,TOR,BAL,-102,-116
2024-06-04,TEX,DET,-116,-102
2024-06-04,HOU,STL,-180,152
2024-06-04,COL,CIN,-102,-116
2024-06-04,LAA,SDP,128,-152
2024-06-04,AZ,SFG,-132,112
2024-06-04,PHI,MIL,-162,136
2024-06-04,MIA,TBR,108,-136
2024-06-04,PIT,LAD,156,-186
2024-06-04,CLE,KCR,-140,110
2024-06-04,WSN,NYM,118,-150
2024-06-04,NYY,MIN,-180,152
2024-06-04,TOR,BAL,126,-148
2024-06-04,BOS,ATL,138,-164
2024-06-05,CHC,CHW,-340,245
2024-06-05,TEX,DET,-112,-104
2024-06-05,HOU,STL,-164,128
2024-06-05,COL,CIN,120,-154
2024-06-05,LAA,SDP,-116,-110
2024-06-05,AZ,SFG,-122,-106
2024-06-05,ATH,SEA,132,-168
2024-06-05,BOS,ATL,-112,-104
2024-06-05,HOU,STL,-164,128
2024-06-05,COL,CIN,-112,-112
2024-06-05,AZ,SFG,-122,-104
2024-06-05,WSN,NYM,110,-140
2024-06-05,PHI,MIL,-172,144
2024-06-05,MIA,TBR,116,-136
2024-06-05,PIT,LAD,-120,102
2024-06-05,NYY,MIN,-180,152
2024-06-05,TOR,BAL,-112,-104
2024-06-06,TEX,DET,-148,126
2024-06-06,CHC,CHW,-144,114
2024-06-06,LAA,SDP,166,-215
2024-06-06,ATH,SEA,136,-162
2024-06-06,TOR,BAL,-130,110
2024-06-06,CLE,KCR,-172,144
2024-06-06,ATH,SEA,130,-154
2024-06-06,PIT,LAD,152,-180
2024-06-06,WSN,ATL,122,-156
2024-06-06,NYY,MIN,-152,128
2024-06-06,CIN,CHC,-130,104
2024-06-06,STL,COL,-260,194
2024-06-07,CHW,BOS,198,-240
2024-06-07,SDP,AZ,-108,-118
2024-06-08,NYM,PHI,134,-172
2024-06-08,TEX,SFG,-116,-102
2024-06-08,WSN,ATL,108,-138
2024-06-08,PIT,MIN,-116,-110
2024-06-08,ATH,TOR,142,-168
2024-06-08,TBR,BAL,112,-142
2024-06-08,CHW,BOS,184,-240
2024-06-08,DET,MIL,138,-176
2024-06-08,CIN,CHC,-128,100
2024-06-08,KCR,SEA,166,-215
2024-06-08,STL,COL,-205,172
2024-06-08,MIA,CLE,215,-290
2024-06-08,NYY,LAD,-116,-102
2024-06-09,SDP,AZ,-158,134
2024-06-09,LAA,HOU,148,-176
2024-06-07,DET,MIL,-126,-102
2024-06-07,PIT,MIN,110,-130
2024-06-07,WSN,ATL,172,-205
2024-06-07,TBR,BAL,-112,-112
2024-06-07,NYY,LAD,130,-154
2024-06-07,CIN,CHC,-130,110
2024-06-07,MIA,CLE,-104,-112
2024-06-08,TEX,SFG,106,-124
2024-06-08,KCR,SEA,100,-128
2024-06-08,CHW,BOS,-122,-106
2024-06-08,STL,COL,-184,154
2024-06-08,LAA,HOU,124,-158
2024-06-08,SDP,AZ,-120,-106
2024-06-08,ATH,TOR,144,-172
2024-06-09,PHI,NYM,-146,124
2024-06-09,TEX,SFG,-156,122
2024-06-09,WSN,ATL,144,-172
2024-06-09,PIT,MIN,-118,100
2024-06-09,TBR,BAL,122,-144
2024-06-09,DET,MIL,-172,144
2024-06-09,CIN,CHC,112,-132
2024-06-09,MIA,CLE,104,-122
2024-06-09,KCR,SEA,-136,116
2024-06-09,CHW,BOS,122,-144
2024-06-09,STL,COL,-172,144
2024-06-09,LAA,HOU,130,-154
2024-06-09,ATH,TOR,110,-130
2024-06-09,SDP,AZ,-132,112
2024-06-09,NYY,LAD,114,-134
2024-06-10,TBR,BAL,184,-240
2024-06-10,MIN,COL,-240,198
2024-06-11,KCR,NYY,-108,-118
2024-06-11,MIL,TOR,-120,102
2024-06-11,SEA,CHW,-220,170
2024-06-11,SDP,ATH,-240,198
2024-06-11,SFG,HOU,-102,-116
2024-06-11,BAL,ATL,120,-142
2024-06-11,DET,WSN,-116,-102
2024-06-11,TBR,CHC,-136,116
2024-06-11,BOS,PHI,132,-156
2024-06-11,NYM,MIA,-176,138
2024-06-11,CIN,CLE,-112,-104
2024-06-11,MIN,COL,-210,160
2024-06-11,STL,PIT,120,-142
2024-06-12,KCR,NYY,112,-144
2024-06-12,MIL,TOR,-102,-116
2024-06-12,AZ,LAA,-164,128
2024-06-12,SDP,ATH,-104,-122
2024-06-12,SEA,CHW,-210,162
2024-06-12,SFG,HOU,-122,-106
2024-06-12,LAD,TEX,-166,140
2024-06-12,MIN,COL,-250,205
2024-06-12,MIL,TOR,-126,108
2024-06-12,SFG,HOU,-118,100
2024-06-12,SDP,ATH,-230,190
2024-06-12,BAL,ATL,-122,-104
2024-06-12,DET,WSN,-124,106
2024-06-12,TBR,CHC,-118,-108
2024-06-12,BOS,PHI,104,-122
2024-06-12,NYM,MIA,-154,130
2024-06-12,CIN,CLE,-112,-104
2024-06-12,STL,PIT,-178,150
2024-06-13,KCR,NYY,136,-162
2024-06-13,SEA,CHW,-260,215
2024-06-13,AZ,LAA,-156,122
2024-06-13,LAD,TEX,-166,130
2024-06-13,BAL,ATL,-112,-104
2024-06-13,DET,WSN,-156,132
2024-06-13,KCR,NYY,132,-168
2024-06-13,STL,PIT,-102,-116
2024-06-13,TBR,CHC,-112,-112
2024-06-13,NYM,MIA,-215,164
2024-06-13,BOS,PHI,100,-128
2024-06-13,MIN,ATH,-245,200
2024-06-14,SEA,CHW,-120,-106
2024-06-14,AZ,LAA,-198,166
2024-06-14,LAD,TEX,-196,150
2024-06-14,CHC,STL,-122,104
2024-06-14,BOS,NYY,126,-148
2024-06-14,WSN,MIA,-174,146
2024-06-14,BAL,PHI,-134,116
2024-06-14,TOR,CLE,-146,116
2024-06-14,NYM,SDP,-116,-102
2024-06-14,ATL,TBR,-220,184
2024-06-15,HOU,DET,-126,-102
2024-06-15,MIL,CIN,-182,142
2024-06-15,MIN,ATH,-186,144
2024-06-15,COL,PIT,-104,-112
2024-06-15,AZ,CHW,-205,158
2024-06-15,SEA,TEX,-150,118
2024-06-15,LAD,KCR,-158,124
2024-06-15,SFG,LAA,-152,128
2024-06-15,CHC,STL,-184,154
2024-06-15,TOR,CLE,-116,-102
2024-06-15,BAL,PHI,-188,158
2024-06-15,WSN,MIA,-128,102
2024-06-15,SFG,LAA,-144,122
2024-06-15,NYM,SDP,-136,116
2024-06-15,MIL,CIN,-134,116
2024-06-15,ATL,TBR,-130,110
2024-06-15,HOU,DET,-116,-102
2024-06-15,SEA,TEX,-124,106
2024-06-15,BOS,NYY,152,-180
2024-06-16,LAD,KCR,-235,194
2024-06-16,COL,PIT,144,-182
2024-06-16,AZ,CHW,-410,290
2024-06-16,CHC,STL,-132,104
2024-06-16,BAL,PHI,-136,116
2024-06-16,ATL,TBR,-122,104
2024-06-16,WSN,MIA,-122,104
2024-06-16,TOR,CLE,-120,102
2024-06-16,NYM,SDP,120,-142
2024-06-16,HOU,DET,-176,138
2024-06-16,MIN,ATH,-205,172
2024-06-16,MIL,CIN,-152,128
2024-06-16,COL,PIT,-106,-110
2024-06-16,SFG,LAA,-166,130
2024-06-16,SEA,TEX,-144,122
2024-06-16,AZ,CHW,-180,140
2024-06-16,LAD,KCR,-260,215
2024-06-16,BOS,NYY,118,-138
2024-06-16,MIN,ATH,-210,176
2024-06-17,PHI,SDP,-800,490
2024-06-17,MIA,STL,240,-340
2024-06-17,PIT,CIN,-750,460
2024-06-17,TOR,BOS,330,-480
2024-06-17,ATL,DET,-215,164
2024-06-18,CHC,SFG,-116,-102
2024-06-18,TEX,NYM,-134,114
2024-06-18,COL,LAD,146,-174
2024-06-18,LAA,MIL,114,-134
2024-06-18,MIA,STL,-106,-122
2024-06-18,PHI,SDP,-166,140
2024-06-18,CLE,SEA,-136,116
2024-06-18,PIT,CIN,106,-124
2024-06-18,WSN,AZ,-126,108
2024-06-18,NYY,BAL,-144,122
2024-06-18,TOR,BOS,108,-138
2024-06-18,ATL,DET,-162,136
2024-06-18,MIN,TBR,-188,158
2024-06-19,CHC,SFG,-134,106
2024-06-19,TEX,NYM,-110,-116
2024-06-19,CHW,HOU,130,-166
2024-06-19,COL,LAD,164,-196
2024-06-19,LAA,MIL,116,-146
2024-06-19,ATH,KCR,102,-130
2024-06-19,ATL,DET,-134,116
2024-06-19,PIT,CIN,-136,116
2024-06-19,MIA,STL,132,-156
2024-06-19,PHI,SDP,-184,154
2024-06-19,CHC,SFG,-110,-106
2024-06-19,WSN,AZ,140,-180
2024-06-19,CLE,SEA,-154,130
2024-06-19,NYY,BAL,-148,126
2024-06-19,TOR,BOS,-142,120
2024-06-19,MIN,TBR,-168,142
2024-06-20,TEX,NYM,-104,-112
2024-06-20,CHW,HOU,-164,128
2024-06-20,COL,LAD,172,-205
2024-06-20,LAA,MIL,154,-184
2024-06-20,ATH,KCR,152,-180
2024-06-20,WSN,AZ,-144,122
2024-06-20,MIN,TBR,-142,120
2024-06-20,CLE,SEA,-130,102
2024-06-20,CHW,HOU,148,-176
2024-06-20,COL,LAD,178,-230
2024-06-20,ATH,KCR,126,-148
2024-06-20,NYY,BAL,-166,140
2024-06-20,STL,SFG,-102,-116
2024-06-21,SDP,MIL,-110,-106
2024-06-21,CHC,NYM,-156,132
2024-06-21,PHI,AZ,-142,120
2024-06-21,DET,CHW,-190,148
2024-06-21,PIT,TBR,-118,-106
2024-06-21,NYY,ATL,-112,-112
2024-06-21,CIN,BOS,-106,-110
2024-06-21,MIA,SEA,148,-176
2024-06-21,CLE,TOR,-126,108
2024-06-22,TEX,KCR,-182,142
2024-06-22,HOU,BAL,130,-154
2024-06-22,COL,WSN,112,-132
2024-06-22,SDP,MIL,-156,132
2024-06-22,ATH,MIN,134,-158
2024-06-22,LAD,LAA,-180,152
2024-06-22,DET,CHW,-166,140
2024-06-22,STL,SFG,118,-150
2024-06-22,CHC,NYM,-102,-124
2024-06-22,TEX,KCR,-142,120
2024-06-22,PHI,AZ,-270,220
2024-06-22,PIT,TBR,-116,-108
2024-06-22,ATH,MIN,142,-168
2024-06-22,CIN,BOS,-112,-112
2024-06-22,MIA,SEA,142,-168
2024-06-22,HOU,BAL,120,-152
2024-06-22,CLE,TOR,-142,120
2024-06-22,NYY,ATL,-134,114
2024-06-22,SDP,MIL,-102,-126
2024-06-23,COL,WSN,-102,-116
2024-06-23,LAD,LAA,-390,310
2024-06-23,PHI,AZ,-245,200
2024-06-23,NYY,ATL,-118,100
2024-06-23,PIT,TBR,-168,142
2024-06-23,DET,CHW,-190,160
2024-06-23,CIN,BOS,-162,136
2024-06-23,CLE,TOR,-116,-102
2024-06-23,MIA,SEA,136,-162
2024-06-23,HOU,BAL,-112,-104
2024-06-23,STL,SFG,-124,106
2024-06-23,TEX,KCR,-158,134
2024-06-23,COL,WSN,-102,-124
2024-06-23,ATH,MIN,152,-180
2024-06-23,SDP,MIL,-138,118
2024-06-23,CHC,NYM,-120,-106
2024-06-24,BAL,CLE,-108,-108
2024-06-24,DET,PHI,152,-180
2024-06-24,TBR,SEA,-112,-112
2024-06-24,BOS,TOR,-172,134
2024-06-24,CIN,PIT,-134,114
2024-06-24,STL,ATL,106,-124
2024-06-25,MIL,TEX,-182,144
2024-06-25,KCR,MIA,-255,210
2024-06-25,CHW,LAD,-106,-118
2024-06-25,LAA,ATH,-134,114
2024-06-25,SDP,WSN,-210,160
2024-06-25,SFG,CHC,106,-124
2024-06-25,BAL,CLE,-182,142
2024-06-25,DET,PHI,102,-128
2024-06-25,TBR,SEA,-106,-122
2024-06-25,BOS,TOR,-130,110
2024-06-25,NYM,NYY,122,-144
2024-06-25,CIN,PIT,-130,104
2024-06-26,HOU,COL,-280,205
2024-06-26,KCR,MIA,-198,166
2024-06-26,MIL,TEX,-108,-108
2024-06-26,CHW,LAD,188,-225
2024-06-26,LAA,ATH,-118,100
2024-06-26,AZ,MIN,122,-154
2024-06-26,SDP,WSN,106,-124
2024-06-26,SFG,CHC,-122,104
2024-06-26,TBR,SEA,-110,-106
2024-06-26,DET,PHI,142,-168
2024-06-26,CIN,PIT,-136,116
2024-06-26,STL,ATL,104,-122
2024-06-26,MIL,TEX,100,-118
2024-06-26,HOU,COL,-198,166
2024-06-26,KCR,MIA,-205,172
2024-06-26,LAA,ATH,-142,120
2024-06-26,SDP,WSN,-188,158
2024-06-26,BAL,CLE,-225,188
2024-06-26,NYM,NYY,108,-126
2024-06-26,STL,ATL,-112,-112
2024-06-27,CHW,LAD,148,-176
2024-06-27,AZ,MIN,104,-122
2024-06-27,SFG,CHC,-116,-102
2024-06-27,AZ,MIN,100,-118
2024-06-27,SFG,CHC,-104,-112
2024-06-27,CHW,ATL,230,-320
2024-06-27,PHI,MIA,-300,245
2024-06-27,BAL,TEX,-205,172
2024-06-27,TOR,NYY,114,-134
2024-06-27,STL,CIN,-142,120
2024-06-28,KCR,CLE,-106,-110
2024-06-28,LAA,DET,134,-158
2024-06-28,PHI,MIA,-220,184
2024-06-28,TBR,WSN,-174,146
2024-06-28,BAL,TEX,-118,100
2024-06-28,TOR,NYY,-106,-110
2024-06-28,NYM,HOU,126,-160
2024-06-28,CHW,COL,-140,110
2024-06-28,BOS,SDP,-158,134
2024-06-28,ATL,PIT,-260,192
2024-06-29,MIL,CHC,-134,114
2024-06-29,KCR,CLE,-108,-108
2024-06-29,STL,CIN,-126,108
2024-06-29,LAA,DET,102,-120
2024-06-29,SEA,MIN,-130,110
2024-06-29,AZ,ATH,-174,146
2024-06-29,SFG,LAD,-138,110
2024-06-29,CHW,COL,-112,-104
2024-06-29,STL,CIN,-196,164
2024-06-29,TOR,NYY,-104,-122
2024-06-29,PHI,MIA,-250,205
2024-06-29,AZ,ATH,-198,166
2024-06-29,MIL,CHC,-116,-102
2024-06-29,BOS,SDP,-140,110
2024-06-29,TBR,WSN,-138,118
2024-06-29,ATL,PIT,-146,124
2024-06-29,KCR,CLE,-102,-116
2024-06-29,NYM,HOU,-118,100
2024-06-29,BAL,TEX,-164,138
2024-06-29,SFG,LAD,168,-200
2024-06-30,LAA,DET,106,-124
2024-06-30,SEA,MIN,100,-118
2024-07-01,TOR,HOU,110,-130
2024-07-01,WSN,NYM,-102,-116
2024-07-02,COL,MIL,126,-148
2024-06-30,ATL,PIT,-190,160
2024-06-30,BOS,SDP,-112,-104
2024-06-30,PHI,MIA,-260,215
2024-06-30,TOR,NYY,-102,-124
2024-06-30,TBR,WSN,-188,158
2024-06-30,NYM,HOU,-126,108
2024-06-30,MIL,CHC,-196,164
2024-06-30,CHW,COL,-230,190
2024-06-30,KCR,CLE,-132,112
2024-06-30,STL,CIN,-120,102
2024-06-30,SFG,LAD,-102,-116
2024-06-30,LAA,DET,-112,-104
2024-06-30,SEA,MIN,-104,-112
2024-06-30,AZ,ATH,-198,166
2024-06-30,BAL,TEX,-164,138
2024-07-02,MIA,BOS,138,-164
2024-07-02,PIT,STL,-124,106
2024-07-02,CLE,CHW,-220,184
2024-07-02,WSN,NYM,120,-152
2024-07-02,NYY,CIN,-215,180
2024-07-02,TOR,HOU,-116,-102
2024-07-02,ATL,SFG,-198,166
2024-07-02,MIN,DET,-130,110
2024-07-03,CHC,PHI,-138,108
2024-07-03,TEX,SDP,-110,-116
2024-07-03,KCR,TBR,-116,-102
2024-07-03,COL,MIL,-102,-116
2024-07-03,SEA,BAL,-108,-108
2024-07-03,ATH,LAA,-108,-108
2024-07-03,LAD,AZ,-200,154
2024-07-03,MIA,BOS,112,-132
2024-07-03,PIT,STL,-126,108
2024-07-03,CLE,CHW,-215,180
2024-07-03,WSN,NYM,-106,-118
2024-07-03,NYY,CIN,-184,154
2024-07-03,TOR,HOU,-118,-108
2024-07-03,ATL,SFG,-200,168
2024-07-04,CHC,PHI,-104,-122
2024-07-04,TEX,SDP,-162,136
2024-07-04,MIN,DET,-174,146
2024-07-04,KCR,TBR,-108,-108
2024-07-04,COL,MIL,144,-172
2024-07-04,ATH,LAA,-106,-110
2024-07-04,SEA,BAL,-158,134
2024-07-04,LAD,AZ,-200,168
2024-07-04,WSN,NYM,-106,-110
2024-07-04,PIT,STL,-110,-116
2024-07-04,NYY,CIN,-184,154
2024-07-04,TOR,HOU,-104,-112
2024-07-04,MIN,DET,-184,154
2024-07-04,MIA,BOS,136,-162
2024-07-04,CLE,CHW,-225,188
2024-07-04,CHC,PHI,108,-126
2024-07-04,TEX,SDP,-118,100
2024-07-04,ATH,LAA,-116,-102
2024-07-04,SEA,BAL,130,-154
2024-07-04,ATL,SFG,-134,114
2024-07-05,COL,MIL,110,-140
2024-07-05,KCR,TBR,-104,-112
2024-07-05,LAD,AZ,-118,100
2024-07-05,CHC,LAA,-184,154
2024-07-05,PIT,NYM,-128,100
2024-07-05,WSN,STL,138,-164
2024-07-05,NYY,BOS,-144,122
2024-07-05,MIA,CHW,-138,118
2024-07-05,CLE,SFG,-184,154
2024-07-05,CIN,DET,-168,130
2024-07-05,ATL,PHI,-142,120
2024-07-06,TEX,TBR,-122,-104
2024-07-06,COL,KCR,154,-184
2024-07-06,MIN,HOU,-154,130
2024-07-06,SEA,TOR,-136,116
2024-07-06,SDP,AZ,100,-118
2024-07-06,ATH,BAL,140,-166
2024-07-06,LAD,MIL,-215,180
2024-07-06,NYY,BOS,-178,150
2024-07-06,MIN,HOU,-138,118
2024-07-06,CHC,LAA,-146,124
2024-07-06,WSN,STL,-132,112
2024-07-06,TEX,TBR,-110,-106
2024-07-06,PIT,NYM,112,-142
2024-07-06,ATH,BAL,132,-156
2024-07-06,SEA,TOR,-108,-108
2024-07-06,CIN,DET,-162,136
